FIPSCode,LocationType,Location,AgeGroup,Gender,TimeFrame,DataFormat,Data
0,Nation,United States,Ages 6_10,Total,2021,Number,"20,239,673"
0,Nation,United States,Total for Ages 0_17,Female,1995,Number,"33,857,224"
0,Nation,United States,Total for Ages 0_17,Female,1996,Number,"34,226,303"
0,Nation,United States,Total for Ages 0_17,Female,1997,Number,"34,563,855"
0,Nation,United States,Total for Ages 0_17,Female,1998,Number,"34,811,661"
0,Nation,United States,Total for Ages 0_17,Female,1999,Number,"35,064,923"
0,Nation,United States,Total for Ages 0_17,Female,2000,Number,"35,276,989"
0,Nation,United States,Total for Ages 0_17,Female,2001,Number,"35,434,833"
0,Nation,United States,Total for Ages 0_17,Female,2002,Number,"35,576,621"
0,Nation,United States,Total for Ages 0_17,Female,2003,Number,"35,665,928"
0,Nation,United States,Total for Ages 0_17,Female,2004,Number,"35,768,786"
0,Nation,United States,Total for Ages 0_17,Female,2005,Number,"35,882,649"
0,Nation,United States,Total for Ages 0_17,Female,2006,Number,"36,002,251"
0,Nation,United States,Total for Ages 0_17,Female,2007,Number,"36,135,527"
0,Nation,United States,Total for Ages 0_17,Female,2008,Number,"36,187,739"
0,Nation,United States,Total for Ages 0_17,Female,2009,Number,"36,209,909"
0,Nation,United States,Total for Ages 0_17,Female,2010,Number,"36,212,546"
0,Nation,United States,Total for Ages 0_17,Female,2011,Number,"36,130,553"
0,Nation,United States,Total for Ages 0_17,Female,2012,Number,"36,045,817"
0,Nation,United States,Total for Ages 0_17,Female,2013,Number,"35,998,602"
0,Nation,United States,Total for Ages 0_17,Female,2014,Number,"36,002,711"
0,Nation,United States,Total for Ages 0_17,Female,2015,Number,"36,031,295"
0,Nation,United States,Total for Ages 0_17,Female,2016,Number,"36,055,039"
0,Nation,United States,Total for Ages 0_17,Female,2017,Number,"36,022,248"
0,Nation,United States,Total for Ages 0_17,Female,2018,Number,"35,904,512"
0,Nation,United States,Total for Ages 0_17,Female,2019,Number,"35,760,049"
0,Nation,United States,Total for Ages 0_17,Female,2020,Number,"35,627,710"
0,Nation,United States,Total for Ages 0_17,Female,2021,Number,"35,414,023"
0,Nation,United States,Total for Ages 0_17,Male,1995,Number,"35,606,798"
0,Nation,United States,Total for Ages 0_17,Male,1996,Number,"35,999,146"
0,Nation,United States,Total for Ages 0_17,Male,1997,Number,"36,352,582"
0,Nation,United States,Total for Ages 0_17,Male,1998,Number,"36,616,846"
0,Nation,United States,Total for Ages 0_17,Male,1999,Number,"36,881,437"
0,Nation,United States,Total for Ages 0_17,Male,2000,Number,"37,099,200"
0,Nation,United States,Total for Ages 0_17,Male,2001,Number,"37,236,342"
0,Nation,United States,Total for Ages 0_17,Male,2002,Number,"37,359,836"
0,Nation,United States,Total for Ages 0_17,Male,2003,Number,"37,434,830"
0,Nation,United States,Total for Ages 0_17,Male,2004,Number,"37,528,949"
0,Nation,United States,Total for Ages 0_17,Male,2005,Number,"37,641,020"
0,Nation,United States,Total for Ages 0_17,Male,2006,Number,"37,755,463"
0,Nation,United States,Total for Ages 0_17,Male,2007,Number,"37,883,878"
0,Nation,United States,Total for Ages 0_17,Male,2008,Number,"37,916,863"
0,Nation,United States,Total for Ages 0_17,Male,2009,Number,"37,924,258"
0,Nation,United States,Total for Ages 0_17,Male,2010,Number,"37,910,087"
0,Nation,United States,Total for Ages 0_17,Male,2011,Number,"37,786,255"
0,Nation,United States,Total for Ages 0_17,Male,2012,Number,"37,667,157"
0,Nation,United States,Total for Ages 0_17,Male,2013,Number,"37,593,132"
0,Nation,United States,Total for Ages 0_17,Male,2014,Number,"37,590,506"
0,Nation,United States,Total for Ages 0_17,Male,2015,Number,"37,622,425"
0,Nation,United States,Total for Ages 0_17,Male,2016,Number,"37,644,254"
0,Nation,United States,Total for Ages 0_17,Male,2017,Number,"37,610,088"
0,Nation,United States,Total for Ages 0_17,Male,2018,Number,"37,480,989"
0,Nation,United States,Total for Ages 0_17,Male,2019,Number,"37,328,626"
0,Nation,United States,Total for Ages 0_17,Male,2020,Number,"37,194,403"
0,Nation,United States,Total for Ages 0_17,Male,2021,Number,"36,976,926"
0,Nation,United States,Total for Ages 0_17,Total,1995,Number,"69,464,022"
0,Nation,United States,Total for Ages 0_17,Total,1996,Number,"70,225,449"
0,Nation,United States,Total for Ages 0_17,Total,1997,Number,"70,916,437"
0,Nation,United States,Total for Ages 0_17,Total,1998,Number,"71,428,507"
0,Nation,United States,Total for Ages 0_17,Total,1999,Number,"71,946,360"
0,Nation,United States,Total for Ages 0_17,Total,2000,Number,"72,376,189"
0,Nation,United States,Total for Ages 0_17,Total,2001,Number,"72,671,175"
0,Nation,United States,Total for Ages 0_17,Total,2002,Number,"72,936,457"
0,Nation,United States,Total for Ages 0_17,Total,2003,Number,"73,100,758"
0,Nation,United States,Total for Ages 0_17,Total,2004,Number,"73,297,735"
0,Nation,United States,Total for Ages 0_17,Total,2005,Number,"73,523,669"
0,Nation,United States,Total for Ages 0_17,Total,2006,Number,"73,757,714"
0,Nation,United States,Total for Ages 0_17,Total,2007,Number,"74,019,405"
0,Nation,United States,Total for Ages 0_17,Total,2008,Number,"74,104,602"
0,Nation,United States,Total for Ages 0_17,Total,2009,Number,"74,134,167"
0,Nation,United States,Total for Ages 0_17,Total,2010,Number,"74,122,633"
0,Nation,United States,Total for Ages 0_17,Total,2011,Number,"73,916,808"
0,Nation,United States,Total for Ages 0_17,Total,2012,Number,"73,712,974"
0,Nation,United States,Total for Ages 0_17,Total,2013,Number,"73,591,734"
0,Nation,United States,Total for Ages 0_17,Total,2014,Number,"73,593,217"
0,Nation,United States,Total for Ages 0_17,Total,2015,Number,"73,653,720"
0,Nation,United States,Total for Ages 0_17,Total,2016,Number,"73,699,293"
0,Nation,United States,Total for Ages 0_17,Total,2017,Number,"73,632,336"
0,Nation,United States,Total for Ages 0_17,Total,2018,Number,"73,385,501"
0,Nation,United States,Total for Ages 0_17,Total,2019,Number,"73,088,675"
0,Nation,United States,Total for Ages 0_17,Total,2020,Number,"72,822,113"
0,Nation,United States,Total for Ages 0_17,Total,2021,Number,"72,390,949"
06,State,California,Ages 0_2,Female,1995,Number,"811,505"
06,State,California,Ages 0_2,Female,1996,Number,"790,596"
06,State,California,Ages 0_2,Female,1997,Number,"773,382"
06,State,California,Ages 0_2,Female,1998,Number,"749,557"
06,State,California,Ages 0_2,Female,1999,Number,"727,726"
06,State,California,Ages 0_2,Female,2000,Number,"705,917"
06,State,California,Ages 0_2,Female,2001,Number,"728,259"
06,State,California,Ages 0_2,Female,2002,Number,"746,189"
06,State,California,Ages 0_2,Female,2003,Number,"761,481"
06,State,California,Ages 0_2,Female,2004,Number,"761,957"
06,State,California,Ages 0_2,Female,2005,Number,"761,218"
06,State,California,Ages 0_2,Female,2006,Number,"762,254"
06,State,California,Ages 0_2,Female,2007,Number,"764,305"
06,State,California,Ages 0_2,Female,2008,Number,"765,077"
06,State,California,Ages 0_2,Female,2009,Number,"747,552"
06,State,California,Ages 0_2,Female,2010,Number,"735,898"
06,State,California,Ages 0_2,Female,2011,Number,"733,612"
06,State,California,Ages 0_2,Female,2012,Number,"732,794"
06,State,California,Ages 0_2,Female,2013,Number,"733,275"
06,State,California,Ages 0_2,Female,2014,Number,"726,900"
06,State,California,Ages 0_2,Female,2015,Number,"733,584"
06,State,California,Ages 0_2,Female,2016,Number,"738,464"
06,State,California,Ages 0_2,Female,2017,Number,"741,405"
06,State,California,Ages 0_2,Female,2018,Number,"721,224"
06,State,California,Ages 0_2,Female,2019,Number,"683,068"
06,State,California,Ages 0_2,Female,2020,Number,"646,561"
06,State,California,Ages 0_2,Female,2021,Number,"625,744"
06,State,California,Ages 0_2,Male,1995,Number,"851,260"
06,State,California,Ages 0_2,Male,1996,Number,"829,150"
06,State,California,Ages 0_2,Male,1997,Number,"811,018"
06,State,California,Ages 0_2,Male,1998,Number,"785,102"
06,State,California,Ages 0_2,Male,1999,Number,"761,821"
06,State,California,Ages 0_2,Male,2000,Number,"739,575"
06,State,California,Ages 0_2,Male,2001,Number,"763,535"
06,State,California,Ages 0_2,Male,2002,Number,"781,588"
06,State,California,Ages 0_2,Male,2003,Number,"796,532"
06,State,California,Ages 0_2,Male,2004,Number,"795,379"
06,State,California,Ages 0_2,Male,2005,Number,"794,743"
06,State,California,Ages 0_2,Male,2006,Number,"796,059"
06,State,California,Ages 0_2,Male,2007,Number,"799,246"
06,State,California,Ages 0_2,Male,2008,Number,"801,066"
06,State,California,Ages 0_2,Male,2009,Number,"783,200"
06,State,California,Ages 0_2,Male,2010,Number,"770,214"
06,State,California,Ages 0_2,Male,2011,Number,"769,583"
06,State,California,Ages 0_2,Male,2012,Number,"769,762"
06,State,California,Ages 0_2,Male,2013,Number,"771,698"
06,State,California,Ages 0_2,Male,2014,Number,"765,658"
06,State,California,Ages 0_2,Male,2015,Number,"761,130"
06,State,California,Ages 0_2,Male,2016,Number,"743,932"
06,State,California,Ages 0_2,Male,2017,Number,"723,371"
06,State,California,Ages 0_2,Male,2018,Number,"702,607"
06,State,California,Ages 0_2,Male,2019,Number,"696,603"
06,State,California,Ages 0_2,Male,2020,Number,"691,805"
06,State,California,Ages 0_2,Male,2021,Number,"694,499"
06,State,California,Ages 0_2,Total,1995,Number,"1,662,765"
06,State,California,Ages 0_2,Total,1996,Number,"1,619,747"
06,State,California,Ages 0_2,Total,1997,Number,"1,584,399"
06,State,California,Ages 0_2,Total,1998,Number,"1,534,659"
06,State,California,Ages 0_2,Total,1999,Number,"1,489,547"
06,State,California,Ages 0_2,Total,2000,Number,"1,445,492"
06,State,California,Ages 0_2,Total,2001,Number,"1,491,794"
06,State,California,Ages 0_2,Total,2002,Number,"1,527,777"
06,State,California,Ages 0_2,Total,2003,Number,"1,558,013"
06,State,California,Ages 0_2,Total,2004,Number,"1,557,336"
06,State,California,Ages 0_2,Total,2005,Number,"1,555,961"
06,State,California,Ages 0_2,Total,2006,Number,"1,558,313"
06,State,California,Ages 0_2,Total,2007,Number,"1,563,550"
06,State,California,Ages 0_2,Total,2008,Number,"1,566,143"
06,State,California,Ages 0_2,Total,2009,Number,"1,530,752"
06,State,California,Ages 0_2,Total,2010,Number,"1,506,112"
06,State,California,Ages 0_2,Total,2011,Number,"1,503,195"
06,State,California,Ages 0_2,Total,2012,Number,"1,502,556"
06,State,California,Ages 0_2,Total,2013,Number,"1,504,973"
06,State,California,Ages 0_2,Total,2014,Number,"1,492,558"
06,State,California,Ages 0_2,Total,2015,Number,"1,494,714"
06,State,California,Ages 0_2,Total,2016,Number,"1,482,396"
06,State,California,Ages 0_2,Total,2017,Number,"1,464,776"
06,State,California,Ages 0_2,Total,2018,Number,"1,423,831"
06,State,California,Ages 0_2,Total,2019,Number,"1,379,671"
06,State,California,Ages 0_2,Total,2020,Number,"1,338,366"
06,State,California,Ages 0_2,Total,2021,Number,"1,320,243"
06,State,California,Ages 11_13,Female,1995,Number,"674,813"
06,State,California,Ages 11_13,Female,1996,Number,"684,681"
06,State,California,Ages 11_13,Female,1997,Number,"697,234"
06,State,California,Ages 11_13,Female,1998,Number,"711,105"
06,State,California,Ages 11_13,Female,1999,Number,"728,905"
06,State,California,Ages 11_13,Female,2000,Number,"756,151"
06,State,California,Ages 11_13,Female,2001,Number,"785,863"
06,State,California,Ages 11_13,Female,2002,Number,"807,980"
06,State,California,Ages 11_13,Female,2003,Number,"822,883"
06,State,California,Ages 11_13,Female,2004,Number,"824,906"
06,State,California,Ages 11_13,Female,2005,Number,"816,801"
06,State,California,Ages 11_13,Female,2006,Number,"809,455"
06,State,California,Ages 11_13,Female,2007,Number,"801,810"
06,State,California,Ages 11_13,Female,2008,Number,"792,222"
06,State,California,Ages 11_13,Female,2009,Number,"760,657"
06,State,California,Ages 11_13,Female,2010,Number,"755,010"
06,State,California,Ages 11_13,Female,2011,Number,"750,678"
06,State,California,Ages 11_13,Female,2012,Number,"750,333"
06,State,California,Ages 11_13,Female,2013,Number,"744,844"
06,State,California,Ages 11_13,Female,2014,Number,"741,612"
06,State,California,Ages 11_13,Female,2015,Number,"741,067"
06,State,California,Ages 11_13,Female,2016,Number,"747,090"
06,State,California,Ages 11_13,Female,2017,Number,"753,327"
06,State,California,Ages 11_13,Female,2018,Number,"762,069"
06,State,California,Ages 11_13,Female,2019,Number,"766,302"
06,State,California,Ages 11_13,Female,2020,Number,"759,762"
06,State,California,Ages 11_13,Female,2021,Number,"748,903"
06,State,California,Ages 11_13,Male,1995,Number,"721,541"
06,State,California,Ages 11_13,Male,1996,Number,"727,272"
06,State,California,Ages 11_13,Male,1997,Number,"736,186"
06,State,California,Ages 11_13,Male,1998,Number,"747,965"
06,State,California,Ages 11_13,Male,1999,Number,"767,867"
06,State,California,Ages 11_13,Male,2000,Number,"794,290"
06,State,California,Ages 11_13,Male,2001,Number,"827,673"
06,State,California,Ages 11_13,Male,2002,Number,"853,003"
06,State,California,Ages 11_13,Male,2003,Number,"869,492"
06,State,California,Ages 11_13,Male,2004,Number,"872,110"
06,State,California,Ages 11_13,Male,2005,Number,"861,506"
06,State,California,Ages 11_13,Male,2006,Number,"852,315"
06,State,California,Ages 11_13,Male,2007,Number,"841,056"
06,State,California,Ages 11_13,Male,2008,Number,"828,503"
06,State,California,Ages 11_13,Male,2009,Number,"790,154"
06,State,California,Ages 11_13,Male,2010,Number,"789,513"
06,State,California,Ages 11_13,Male,2011,Number,"788,533"
06,State,California,Ages 11_13,Male,2012,Number,"789,463"
06,State,California,Ages 11_13,Male,2013,Number,"783,416"
06,State,California,Ages 11_13,Male,2014,Number,"777,448"
06,State,California,Ages 11_13,Male,2015,Number,"778,510"
06,State,California,Ages 11_13,Male,2016,Number,"786,820"
06,State,California,Ages 11_13,Male,2017,Number,"795,673"
06,State,California,Ages 11_13,Male,2018,Number,"806,225"
06,State,California,Ages 11_13,Male,2019,Number,"810,445"
06,State,California,Ages 11_13,Male,2020,Number,"802,834"
06,State,California,Ages 11_13,Male,2021,Number,"789,625"
06,State,California,Ages 11_13,Total,1995,Number,"1,396,354"
06,State,California,Ages 11_13,Total,1996,Number,"1,411,953"
06,State,California,Ages 11_13,Total,1997,Number,"1,433,420"
06,State,California,Ages 11_13,Total,1998,Number,"1,459,070"
06,State,California,Ages 11_13,Total,1999,Number,"1,496,772"
06,State,California,Ages 11_13,Total,2000,Number,"1,550,441"
06,State,California,Ages 11_13,Total,2001,Number,"1,613,537"
06,State,California,Ages 11_13,Total,2002,Number,"1,660,983"
06,State,California,Ages 11_13,Total,2003,Number,"1,692,374"
06,State,California,Ages 11_13,Total,2004,Number,"1,697,016"
06,State,California,Ages 11_13,Total,2005,Number,"1,678,307"
06,State,California,Ages 11_13,Total,2006,Number,"1,661,770"
06,State,California,Ages 11_13,Total,2007,Number,"1,642,866"
06,State,California,Ages 11_13,Total,2008,Number,"1,620,725"
06,State,California,Ages 11_13,Total,2009,Number,"1,550,812"
06,State,California,Ages 11_13,Total,2010,Number,"1,544,523"
06,State,California,Ages 11_13,Total,2011,Number,"1,539,211"
06,State,California,Ages 11_13,Total,2012,Number,"1,539,796"
06,State,California,Ages 11_13,Total,2013,Number,"1,528,260"
06,State,California,Ages 11_13,Total,2014,Number,"1,519,060"
06,State,California,Ages 11_13,Total,2015,Number,"1,519,577"
06,State,California,Ages 11_13,Total,2016,Number,"1,533,910"
06,State,California,Ages 11_13,Total,2017,Number,"1,549,000"
06,State,California,Ages 11_13,Total,2018,Number,"1,568,294"
06,State,California,Ages 11_13,Total,2019,Number,"1,576,747"
06,State,California,Ages 11_13,Total,2020,Number,"1,562,596"
06,State,California,Ages 11_13,Total,2021,Number,"1,538,528"
06,State,California,Ages 14_17,Female,1995,Number,"858,965"
06,State,California,Ages 14_17,Female,1996,Number,"878,548"
06,State,California,Ages 14_17,Female,1997,Number,"907,836"
06,State,California,Ages 14_17,Female,1998,Number,"922,528"
06,State,California,Ages 14_17,Female,1999,Number,"936,690"
06,State,California,Ages 14_17,Female,2000,Number,"955,909"
06,State,California,Ages 14_17,Female,2001,Number,"974,164"
06,State,California,Ages 14_17,Female,2002,Number,"991,849"
06,State,California,Ages 14_17,Female,2003,Number,"1,010,404"
06,State,California,Ages 14_17,Female,2004,Number,"1,028,490"
06,State,California,Ages 14_17,Female,2005,Number,"1,045,535"
06,State,California,Ages 14_17,Female,2006,Number,"1,064,297"
06,State,California,Ages 14_17,Female,2007,Number,"1,080,072"
06,State,California,Ages 14_17,Female,2008,Number,"1,087,290"
06,State,California,Ages 14_17,Female,2009,Number,"1,063,967"
06,State,California,Ages 14_17,Female,2010,Number,"1,062,401"
06,State,California,Ages 14_17,Female,2011,Number,"1,059,447"
06,State,California,Ages 14_17,Female,2012,Number,"1,056,451"
06,State,California,Ages 14_17,Female,2013,Number,"1,049,756"
06,State,California,Ages 14_17,Female,2014,Number,"1,039,290"
06,State,California,Ages 14_17,Female,2015,Number,"1,031,126"
06,State,California,Ages 14_17,Female,2016,Number,"1,023,978"
06,State,California,Ages 14_17,Female,2017,Number,"1,019,749"
06,State,California,Ages 14_17,Female,2018,Number,"1,019,692"
06,State,California,Ages 14_17,Female,2019,Number,"1,021,039"
06,State,California,Ages 14_17,Female,2020,Number,"1,026,124"
06,State,California,Ages 14_17,Female,2021,Number,"1,036,854"
06,State,California,Ages 14_17,Male,1995,Number,"934,442"
06,State,California,Ages 14_17,Male,1996,Number,"958,668"
06,State,California,Ages 14_17,Male,1997,Number,"990,696"
06,State,California,Ages 14_17,Male,1998,Number,"1,000,775"
06,State,California,Ages 14_17,Male,1999,Number,"1,005,855"
06,State,California,Ages 14_17,Male,2000,Number,"1,017,874"
06,State,California,Ages 14_17,Male,2001,Number,"1,030,734"
06,State,California,Ages 14_17,Male,2002,Number,"1,049,786"
06,State,California,Ages 14_17,Male,2003,Number,"1,071,042"
06,State,California,Ages 14_17,Male,2004,Number,"1,092,039"
06,State,California,Ages 14_17,Male,2005,Number,"1,113,091"
06,State,California,Ages 14_17,Male,2006,Number,"1,133,490"
06,State,California,Ages 14_17,Male,2007,Number,"1,151,318"
06,State,California,Ages 14_17,Male,2008,Number,"1,158,952"
06,State,California,Ages 14_17,Male,2009,Number,"1,124,204"
06,State,California,Ages 14_17,Male,2010,Number,"1,123,514"
06,State,California,Ages 14_17,Male,2011,Number,"1,116,953"
06,State,California,Ages 14_17,Male,2012,Number,"1,110,452"
06,State,California,Ages 14_17,Male,2013,Number,"1,104,997"
06,State,California,Ages 14_17,Male,2014,Number,"1,095,288"
06,State,California,Ages 14_17,Male,2015,Number,"1,089,048"
06,State,California,Ages 14_17,Male,2016,Number,"1,083,844"
06,State,California,Ages 14_17,Male,2017,Number,"1,079,266"
06,State,California,Ages 14_17,Male,2018,Number,"1,078,983"
